NIS code/code NIS;Jaar/Année;autodiefstal/vol de voiture;
92048;2008;18;
92054;2008;5;
92087;2008;18;
92094;2008;162;
92097;2008;0;
92101;2008;11;
92114;2008;16;
92137;2008;52;
92138;2008;8;
92140;2008;22;
92141;2008;6;
92142;2008;28;
93010;2008;1;
93014;2008;19;
93018;2008;0;
93022;2008;27;
93056;2008;15;
93088;2008;18;
93090;2008;6;
11001;2009;14;
11002;2009;971;
11004;2009;5;
11005;2009;21;
11007;2009;11;
11008;2009;22;
11009;2009;9;
11013;2009;13;
11016;2009;13;
11018;2009;14;
11021;2009;3;
11022;2009;7;
11023;2009;9;
11024;2009;11;
11025;2009;2;
11029;2009;20;
11030;2009;3;
11035;2009;12;
11037;2009;13;
11038;2009;3;
11039;2009;6;
11040;2009;16;
11044;2009;6;
11050;2009;10;
11052;2009;12;
11053;2009;14;
11054;2009;4;
11055;2009;8;
11056;2009;15;
11057;2009;2;
12002;2009;3;
12005;2009;3;
12007;2009;4;
12009;2009;7;
12014;2009;12;
12021;2009;30;
12025;2009;112;
12026;2009;9;
12029;2009;4;
12030;2009;9;
12034;2009;3;
12035;2009;6;
12040;2009;14;
13001;2009;7;
13002;2009;0;
13003;2009;4;
13004;2009;5;
13006;2009;4;
13008;2009;18;
13010;2009;8;
13011;2009;18;
13012;2009;2;
13013;2009;3;
13014;2009;14;
13016;2009;2;
13017;2009;6;
13019;2009;7;
13021;2009;2;
13023;2009;1;
13025;2009;11;
13029;2009;3;
13031;2009;11;
13035;2009;9;
13036;2009;4;
13037;2009;5;
13040;2009;22;
13044;2009;3;
13046;2009;3;
13049;2009;11;
13053;2009;4;
21001;2009;359;
21002;2009;42;
21003;2009;44;
21004;2009;578;
21005;2009;68;
21006;2009;82;
21007;2009;163;
21008;2009;42;
21009;2009;252;
21010;2009;85;
21011;2009;39;
21012;2009;224;
21013;2009;144;
21014;2009;67;
21015;2009;252;
21016;2009;136;
21017;2009;43;
21018;2009;101;
21019;2009;40;
21020;2009;0;
23002;2009;52;
23003;2009;23;
23009;2009;0;
23016;2009;52;
23023;2009;1;
23024;2009;1;
23025;2009;27;
23027;2009;36;
23032;2009;2;
23033;2009;7;
23038;2009;6;
23039;2009;0;
23044;2009;5;
23045;2009;6;
23047;2009;25;
23050;2009;15;
23052;2009;11;
23060;2009;8;
23062;2009;26;
23064;2009;2;
23077;2009;45;
23081;2009;6;
23086;2009;13;
23088;2009;48;
23094;2009;51;
23095;2009;0;
23096;2009;13;
23097;2009;6;
23098;2009;13;
23099;2009;12;
23100;2009;1;
23101;2009;13;
23102;2009;25;
23103;2009;16;
23104;2009;4;
23105;2009;5;
24001;2009;13;
24007;2009;2;
24008;2009;7;
24009;2009;2;
24011;2009;4;
24014;2009;4;
24016;2009;3;
24020;2009;18;
24028;2009;1;
24033;2009;1;
24038;2009;11;
24041;2009;2;
24043;2009;3;
24045;2009;3;
24048;2009;2;
24054;2009;1;
24055;2009;15;
24059;2009;12;
24062;2009;92;
24066;2009;2;
24086;2009;5;
24094;2009;8;
24104;2009;16;
24107;2009;23;
24109;2009;2;
24130;2009;1;
24133;2009;2;
24134;2009;7;
24135;2009;6;
24137;2009;3;
25005;2009;6;
25014;2009;44;
25015;2009;16;
25018;2009;11;
25023;2009;7;
25031;2009;8;
25037;2009;9;
25043;2009;2;
25044;2009;11;
25048;2009;13;
25050;2009;10;
25068;2009;9;
25072;2009;58;
25084;2009;7;
25091;2009;20;
25105;2009;46;
25107;2009;13;
25110;2009;41;
25112;2009;40;
25117;2009;6;
25118;2009;2;
25119;2009;9;
25120;2009;6;
25121;2009;23;
25122;2009;2;
25123;2009;8;
25124;2009;7;
31003;2009;1;
31004;2009;17;
31005;2009;40;
31006;2009;1;
31012;2009;9;
31022;2009;6;
31033;2009;6;
31040;2009;5;
31042;2009;3;
31043;2009;15;
32003;2009;3;
32006;2009;0;
32010;2009;2;
32011;2009;0;
32030;2009;0;
33011;2009;4;
33016;2009;1;
33021;2009;6;
33029;2009;5;
33037;2009;2;
33039;2009;2;
33040;2009;3;
33041;2009;0;
34002;2009;6;
34003;2009;6;
34009;2009;5;
34013;2009;15;
34022;2009;75;
34023;2009;5;
34025;2009;0;
34027;2009;30;
34040;2009;19;
34041;2009;20;
34042;2009;14;
34043;2009;0;
35002;2009;11;
35005;2009;4;
35006;2009;2;
35011;2009;12;
35013;2009;75;
35014;2009;3;
35029;2009;4;
36006;2009;2;
36007;2009;4;
36008;2009;7;
36010;2009;2;
36011;2009;1;
36012;2009;2;
36015;2009;28;
36019;2009;0;
37002;2009;1;
37007;2009;1;
37010;2009;1;
37011;2009;2;
37012;2009;0;
37015;2009;10;
37017;2009;5;
37018;2009;1;
37020;2009;3;
38002;2009;1;
38008;2009;17;
38014;2009;12;
38016;2009;11;
38025;2009;4;
41002;2009;40;
41011;2009;6;
41018;2009;9;
41024;2009;4;
41027;2009;7;
41034;2009;7;
41048;2009;14;
41063;2009;2;
41081;2009;8;
41082;2009;6;
42003;2009;2;
42004;2009;4;
42006;2009;17;
42008;2009;8;
42010;2009;5;
42011;2009;19;
42023;2009;5;
42025;2009;3;
42026;2009;1;
42028;2009;6;
43002;2009;4;
43005;2009;8;
43007;2009;2;
43010;2009;9;
43014;2009;3;
43018;2009;6;
44001;2009;11;
44011;2009;9;
44012;2009;1;
44013;2009;3;
44019;2009;6;
44020;2009;3;
44021;2009;223;
44029;2009;2;
44034;2009;4;
44036;2009;2;
44040;2009;4;
44043;2009;1;
44045;2009;1;
44048;2009;10;
44049;2009;3;
44052;2009;4;
44064;2009;3;
44072;2009;2;
44073;2009;2;
44080;2009;0;
44081;2009;3;
45017;2009;8;
45035;2009;12;
45041;2009;23;
45057;2009;2;
45059;2009;6;
45060;2009;4;
45061;2009;1;
45062;2009;1;
45063;2009;0;
45064;2009;3;
45065;2009;2;
46003;2009;31;
46013;2009;6;
46014;2009;20;
46020;2009;5;
46021;2009;35;
46024;2009;2;
46025;2009;16;
51004;2009;45;
51008;2009;12;
51009;2009;26;
51012;2009;7;
51014;2009;2;
51017;2009;0;
51019;2009;3;
51065;2009;5;
52010;2009;46;
52011;2009;1021;
52012;2009;67;
52015;2009;114;
52018;2009;11;
52021;2009;40;
52022;2009;78;
52025;2009;17;
52043;2009;58;
52048;2009;32;
52055;2009;30;
52063;2009;26;
52074;2009;13;
52075;2009;13;
53014;2009;59;
53020;2009;28;
53028;2009;40;
53039;2009;13;
53044;2009;15;
53046;2009;3;
53053;2009;289;
53065;2009;29;
53068;2009;19;
53070;2009;76;
53082;2009;39;
53083;2009;8;
53084;2009;18;
54007;2009;177;
54010;2009;17;
55004;2009;36;
55010;2009;13;
55022;2009;155;
55023;2009;19;
55035;2009;9;
55039;2009;11;
55040;2009;57;
55050;2009;14;
56001;2009;25;
56005;2009;17;
56011;2009;56;
56016;2009;19;
56022;2009;22;
56029;2009;6;
56044;2009;5;
56049;2009;12;
56051;2009;9;
56078;2009;20;
56085;2009;5;
56086;2009;21;
56087;2009;40;
56088;2009;5;
57003;2009;16;
57018;2009;3;
57027;2009;27;
57062;2009;12;
57064;2009;45;
57072;2009;5;
57081;2009;154;
57093;2009;12;
57094;2009;17;
57095;2009;5;
61003;2009;17;
61010;2009;1;
61012;2009;4;
61019;2009;1;
61024;2009;5;
61028;2009;4;
61031;2009;46;
61039;2009;2;
61041;2009;5;
61043;2009;6;
61048;2009;1;
61063;2009;3;
61068;2009;9;
61072;2009;13;
61079;2009;1;
61080;2009;5;
61081;2009;2;
62003;2009;82;
62006;2009;21;
62009;2009;17;
62011;2009;20;
62015;2009;29;
62022;2009;30;
62026;2009;7;
62027;2009;12;
62032;2009;28;
62038;2009;29;
62051;2009;182;
62060;2009;13;
62063;2009;1123;
62079;2009;55;
62093;2009;87;
62096;2009;233;
62099;2009;26;
62100;2009;26;
62108;2009;34;
62118;2009;89;
62119;2009;19;
62120;2009;72;
62121;2009;6;
62122;2009;4;
63001;2009;3;
63003;2009;2;
63004;2009;5;
63012;2009;3;
63013;2009;0;
63020;2009;13;
63023;2009;10;
63035;2009;25;
63038;2009;4;
63040;2009;1;
63045;2009;0;
63046;2009;6;
63048;2009;8;
63049;2009;12;
63057;2009;1;
63058;2009;9;
63061;2009;4;
63067;2009;2;
63072;2009;9;
63073;2009;8;
63075;2009;0;
63076;2009;0;
63079;2009;125;
63080;2009;0;
63084;2009;7;
63086;2009;0;
63087;2009;0;
63088;2009;2;
63089;2009;7;
64008;2009;4;
64015;2009;2;
64021;2009;3;
64023;2009;1;
64025;2009;1;
64029;2009;3;
64034;2009;9;
64047;2009;2;
64056;2009;5;
64063;2009;4;
64065;2009;12;
64074;2009;17;
64075;2009;1;
64076;2009;4;
71002;2009;4;
71004;2009;17;
71011;2009;11;
71016;2009;55;
71017;2009;3;
71020;2009;3;
71022;2009;86;
71024;2009;3;
71034;2009;3;
71037;2009;4;
71045;2009;2;
71047;2009;5;
71053;2009;37;
71057;2009;14;
71066;2009;17;
71067;2009;4;
71069;2009;7;
71070;2009;22;
72003;2009;6;
72004;2009;3;
72018;2009;11;
72020;2009;20;
72021;2009;26;
72025;2009;7;
72029;2009;5;
72030;2009;9;
72037;2009;8;
72038;2009;6;
72039;2009;32;
72040;2009;2;
72041;2009;12;
73001;2009;4;
73006;2009;17;
73009;2009;4;
73022;2009;2;
73028;2009;0;
73032;2009;6;
73040;2009;3;
73042;2009;23;
73066;2009;12;
73083;2009;33;
73098;2009;0;
73107;2009;37;
73109;2009;2;
81001;2009;39;
81003;2009;3;
81004;2009;69;
81013;2009;0;
81015;2009;10;
82003;2009;24;
82005;2009;8;
82009;2009;3;
82014;2009;9;
82032;2009;7;
82036;2009;5;
82037;2009;12;
82038;2009;2;
83012;2009;13;
83013;2009;0;
83028;2009;8;
83031;2009;8;
83034;2009;17;
83040;2009;7;
83044;2009;6;
83049;2009;1;
83055;2009;5;
84009;2009;3;
84010;2009;2;
84016;2009;1;
84029;2009;3;
84033;2009;11;
84035;2009;1;
84043;2009;12;
84050;2009;2;
84059;2009;2;
84068;2009;4;
84075;2009;4;
84077;2009;14;
85007;2009;3;
85009;2009;6;
85011;2009;10;
85024;2009;1;
85026;2009;6;
85034;2009;4;
85039;2009;1;
85045;2009;13;
85046;2009;9;
85047;2009;1;
91005;2009;2;
91013;2009;7;
91015;2009;1;
91030;2009;8;
91034;2009;22;
91054;2009;2;
91059;2009;2;
91064;2009;2;
91072;2009;3;
91103;2009;1;
91114;2009;13;
91120;2009;1;
91141;2009;4;
91142;2009;9;
91143;2009;3;
92003;2009;24;
92006;2009;9;
92035;2009;17;
92045;2009;2;
92048;2009;12;
92054;2009;0;
92087;2009;10;
92094;2009;163;
92097;2009;3;
92101;2009;4;
92114;2009;9;
92137;2009;44;
92138;2009;3;
92140;2009;22;
92141;2009;5;
92142;2009;27;
93010;2009;2;
93014;2009;13;
93018;2009;0;
93022;2009;24;
93056;2009;8;
93088;2009;35;
93090;2009;3;
11001;2010;13;
11002;2010;904;
11004;2010;2;
11005;2010;20;
11007;2010;9;
11008;2010;17;
11009;2010;15;
11013;2010;10;
11016;2010;12;
11018;2010;2;
11021;2010;1;
11022;2010;5;
11023;2010;14;
11024;2010;14;
11025;2010;2;
11029;2010;14;
11030;2010;3;
11035;2010;8;
11037;2010;9;
11038;2010;6;
11039;2010;6;
11040;2010;15;
11044;2010;3;
11050;2010;12;
11052;2010;12;
11053;2010;18;
11054;2010;14;
11055;2010;10;
11056;2010;10;
11057;2010;12;
12002;2010;8;
12005;2010;6;
12007;2010;5;
12009;2010;2;
12014;2010;15;
12021;2010;22;
12025;2010;80;
12026;2010;6;
12029;2010;5;
12030;2010;8;
12034;2010;0;
12035;2010;9;
12040;2010;17;
13001;2010;10;
13002;2010;1;
13003;2010;4;
13004;2010;7;
13006;2010;3;
13008;2010;24;
13010;2010;3;
13011;2010;23;
13012;2010;5;
13013;2010;7;
13014;2010;16;
13016;2010;3;
13017;2010;5;
13019;2010;3;
13021;2010;1;
13023;2010;2;
13025;2010;20;
13029;2010;7;
13031;2010;6;
13035;2010;13;
13036;2010;4;
13037;2010;5;
13040;2010;31;
13044;2010;4;
13046;2010;2;
13049;2010;7;
13053;2010;11;
21001;2010;303;
21002;2010;29;
21003;2010;49;
21004;2010;519;
21005;2010;63;
21006;2010;59;
21007;2010;122;
21008;2010;59;
21009;2010;203;
21010;2010;76;
21011;2010;35;
21012;2010;206;
21013;2010;130;
21014;2010;41;
21015;2010;283;
21016;2010;126;
21017;2010;39;
21018;2010;77;
21019;2010;36;
21020;2010;0;
23002;2010;27;
23003;2010;24;
23009;2010;1;
23016;2010;38;
23023;2010;3;
23024;2010;3;
23025;2010;22;
23027;2010;24;
23032;2010;1;
23033;2010;5;
23038;2010;3;
23039;2010;5;
23044;2010;4;
23045;2010;15;
23047;2010;36;
23050;2010;20;
23052;2010;7;
23060;2010;4;
23062;2010;17;
23064;2010;2;
23077;2010;26;
23081;2010;2;
23086;2010;9;
23088;2010;59;
23094;2010;47;
23095;2010;2;
23096;2010;15;
23097;2010;2;
23098;2010;12;
23099;2010;17;
23100;2010;8;
23101;2010;14;
23102;2010;26;
23103;2010;26;
23104;2010;4;
23105;2010;6;
24001;2010;6;
24007;2010;4;
24008;2010;9;
24009;2010;2;
24011;2010;5;
24014;2010;3;
24016;2010;2;
24020;2010;12;
24028;2010;6;
24033;2010;7;
24038;2010;4;
24041;2010;2;
24043;2010;3;
24045;2010;3;
24048;2010;3;
24054;2010;2;
24055;2010;7;
24059;2010;13;
24062;2010;45;
24066;2010;3;
24086;2010;7;
24094;2010;5;
24104;2010;18;
24107;2010;27;
24109;2010;4;
24130;2010;6;
24133;2010;3;
24134;2010;7;
24135;2010;2;
24137;2010;4;
25005;2010;3;
25014;2010;43;
25015;2010;12;
25018;2010;5;
25023;2010;11;
25031;2010;11;
25037;2010;10;
25043;2010;2;
25044;2010;5;
25048;2010;10;
25050;2010;8;
25068;2010;5;
25072;2010;31;
25084;2010;7;
25091;2010;25;
25105;2010;13;
25107;2010;4;
25110;2010;41;
25112;2010;48;
25117;2010;5;
25118;2010;3;
25119;2010;10;
25120;2010;0;
25121;2010;39;
25122;2010;3;
25123;2010;11;
25124;2010;9;
31003;2010;2;
31004;2010;8;
31005;2010;38;
31006;2010;3;
31012;2010;4;
31022;2010;3;
31033;2010;6;
31040;2010;4;
31042;2010;0;
31043;2010;8;
32003;2010;8;
32006;2010;0;
32010;2010;0;
32011;2010;3;
32030;2010;0;
33011;2010;18;
33016;2010;0;
33021;2010;5;
33029;2010;8;
33037;2010;9;
33039;2010;1;
33040;2010;1;
33041;2010;2;
34002;2010;5;
34003;2010;7;
34009;2010;6;
34013;2010;7;
34022;2010;61;
34023;2010;4;
34025;2010;3;
34027;2010;35;
34040;2010;15;
34041;2010;28;
34042;2010;13;
34043;2010;3;
35002;2010;2;
35005;2010;3;
35006;2010;2;
35011;2010;18;
35013;2010;28;
35014;2010;4;
35029;2010;2;
36006;2010;2;
36007;2010;2;
36008;2010;12;
36010;2010;2;
36011;2010;3;
36012;2010;0;
36015;2010;24;
36019;2010;4;
37002;2010;0;
37007;2010;1;
37010;2010;2;
37011;2010;2;
37012;2010;0;
37015;2010;6;
37017;2010;0;
37018;2010;3;
37020;2010;6;
38002;2010;2;
38008;2010;10;
38014;2010;8;
38016;2010;5;
38025;2010;0;
41002;2010;34;
41011;2010;4;
41018;2010;12;
41024;2010;8;
41027;2010;4;
41034;2010;8;
41048;2010;12;
41063;2010;3;
41081;2010;7;
41082;2010;5;
42003;2010;3;
42004;2010;3;
42006;2010;19;
42008;2010;5;
42010;2010;4;
42011;2010;5;
42023;2010;4;
42025;2010;11;
42026;2010;3;
42028;2010;7;
43002;2010;3;
43005;2010;4;
43007;2010;2;
43010;2010;8;
43014;2010;2;
43018;2010;7;
44001;2010;10;
44011;2010;10;
44012;2010;4;
44013;2010;9;
44019;2010;8;
44020;2010;3;
44021;2010;197;
44029;2010;1;
44034;2010;8;
44036;2010;3;
44040;2010;3;
44043;2010;6;
44045;2010;2;
44048;2010;5;
44049;2010;6;
44052;2010;5;
44064;2010;3;
44072;2010;1;
44073;2010;2;
44080;2010;1;
44081;2010;2;
45017;2010;4;
45035;2010;12;
45041;2010;20;
45057;2010;6;
45059;2010;3;
45060;2010;4;
45061;2010;1;
45062;2010;0;
45063;2010;4;
45064;2010;0;
45065;2010;1;
46003;2010;38;
46013;2010;3;
46014;2010;18;
46020;2010;3;
46021;2010;37;
46024;2010;5;
46025;2010;18;
51004;2010;29;
51008;2010;10;
51009;2010;14;
51012;2010;2;
51014;2010;2;
51017;2010;2;
51019;2010;1;
51065;2010;3;
52010;2010;43;
52011;2010;914;
52012;2010;74;
52015;2010;130;
52018;2010;17;
52021;2010;28;
52022;2010;50;
52025;2010;22;
52043;2010;37;
52048;2010;22;
52055;2010;27;
52063;2010;22;
52074;2010;6;
52075;2010;10;
53014;2010;44;
53020;2010;15;
53028;2010;28;
53039;2010;5;
53044;2010;13;
53046;2010;7;
53053;2010;177;
53065;2010;36;
53068;2010;13;
53070;2010;40;
53082;2010;32;
53083;2010;4;
53084;2010;15;
54007;2010;185;
54010;2010;27;
55004;2010;23;
55010;2010;9;
55022;2010;161;
55023;2010;11;
55035;2010;17;
55039;2010;4;
55040;2010;30;
55050;2010;18;
56001;2010;12;
56005;2010;22;
56011;2010;36;
56016;2010;15;
56022;2010;30;
56029;2010;8;
56044;2010;8;
56049;2010;23;
56051;2010;10;
56078;2010;27;
56085;2010;5;
56086;2010;18;
56087;2010;34;
56088;2010;3;
57003;2010;7;
57018;2010;4;
57027;2010;23;
57062;2010;15;
57064;2010;26;
57072;2010;6;
57081;2010;163;
57093;2010;5;
57094;2010;9;
57095;2010;0;
61003;2010;18;
61010;2010;4;
61012;2010;6;
61019;2010;6;
61024;2010;3;
61028;2010;6;
61031;2010;52;
61039;2010;3;
61041;2010;5;
61043;2010;7;
61048;2010;0;
61063;2010;8;
61068;2010;7;
61072;2010;22;
61079;2010;3;
61080;2010;9;
61081;2010;3;
62003;2010;103;
62006;2010;17;
62009;2010;13;
62011;2010;18;
62015;2010;21;
62022;2010;26;
62026;2010;2;
62027;2010;6;
62032;2010;22;
62038;2010;19;
62051;2010;135;
62060;2010;20;
62063;2010;893;
62079;2010;58;
62093;2010;57;
62096;2010;183;
62099;2010;25;
62100;2010;19;
62108;2010;51;
62118;2010;80;
62119;2010;29;
62120;2010;80;
62121;2010;11;
62122;2010;16;
63001;2010;0;
63003;2010;6;
63004;2010;2;
63012;2010;0;
63013;2010;2;
63020;2010;18;
63023;2010;16;
63035;2010;27;
63038;2010;4;
63040;2010;4;
63045;2010;3;
63046;2010;5;
63048;2010;6;
63049;2010;5;
63057;2010;1;
63058;2010;5;
63061;2010;9;
63067;2010;2;
63072;2010;13;
63073;2010;5;
63075;2010;2;
63076;2010;2;
63079;2010;109;
63080;2010;3;
63084;2010;14;
63086;2010;2;
63087;2010;1;
63088;2010;6;
63089;2010;4;
64008;2010;2;
64015;2010;7;
64021;2010;6;
64023;2010;2;
64025;2010;3;
64029;2010;2;
64034;2010;11;
64047;2010;4;
64056;2010;9;
64063;2010;6;
64065;2010;17;
64074;2010;27;
64075;2010;7;
64076;2010;4;
71002;2010;3;
71004;2010;21;
71011;2010;8;
71016;2010;41;
71017;2010;3;
71020;2010;2;
71022;2010;54;
71024;2010;6;
71034;2010;7;
71037;2010;3;
71045;2010;0;
71047;2010;8;
71053;2010;32;
71057;2010;5;
71066;2010;6;
71067;2010;4;
71069;2010;7;
71070;2010;19;
72003;2010;16;
72004;2010;10;
72018;2010;8;
72020;2010;28;
72021;2010;19;
72025;2010;4;
72029;2010;12;
72030;2010;14;
72037;2010;2;
72038;2010;10;
72039;2010;21;
72040;2010;5;
72041;2010;16;
73001;2010;4;
73006;2010;20;
73009;2010;6;
73022;2010;5;
73028;2010;0;
73032;2010;7;
73040;2010;6;
73042;2010;17;
73066;2010;6;
73083;2010;26;
73098;2010;3;
73107;2010;46;
73109;2010;4;
81001;2010;43;
81003;2010;1;
81004;2010;54;
81013;2010;3;
81015;2010;9;
82003;2010;14;
82005;2010;1;
82009;2010;3;
82014;2010;3;
82032;2010;3;
82036;2010;3;
82037;2010;1;
82038;2010;1;
83012;2010;7;
83013;2010;0;
83028;2010;4;
83031;2010;4;
83034;2010;17;
83040;2010;3;
83044;2010;0;
83049;2010;2;
83055;2010;1;
84009;2010;6;
84010;2010;7;
84016;2010;0;
84029;2010;0;
84033;2010;2;
84035;2010;1;
84043;2010;11;
84050;2010;3;
84059;2010;5;
84068;2010;1;
84075;2010;2;
84077;2010;10;
85007;2010;8;
85009;2010;4;
85011;2010;4;
85024;2010;2;
85026;2010;9;
85034;2010;3;
85039;2010;2;
85045;2010;16;
85046;2010;9;
85047;2010;2;
91005;2010;1;
91013;2010;6;
91015;2010;3;
91030;2010;6;
91034;2010;16;
91054;2010;2;
91059;2010;3;
91064;2010;3;
91072;2010;1;
91103;2010;1;
91114;2010;13;
91120;2010;1;
91141;2010;10;
91142;2010;5;
91143;2010;2;
92003;2010;22;
92006;2010;7;
92035;2010;12;
92045;2010;1;
92048;2010;13;
92054;2010;2;
92087;2010;8;
92094;2010;144;
